idx,op,name,ne0,ne1,ne2,ne3,us
1789,RESHAPE,bb.layers.2.blocks.2.attn (reshaped),9216,12,3,3,1
1790,PERMUTE,bb.layers.2.blocks.2.attn (reshaped) (permuted),9216,3,12,3,1
1791,CONT,bb.layers.2.blocks.2.attn (reshaped) (permuted) (cont),9216,3,12,3,137
1792,RESHAPE,bb.layers.2.blocks.2.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,1
1793,RESHAPE,bb.layers.2.blocks.2.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,1
1794,VIEW,bb.layers.2.blocks.2.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,0
1795,CONT,bb.layers.2.blocks.2.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,110
1796,RESHAPE,bb.layers.2.blocks.2.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,0
1797,ADD,bb.layers.2.blocks.2.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,166
1798,NORM,node_1798,768,1024,1,1,120
1799,MUL,node_1799,768,1024,1,1,36
1800,ADD,bb.layers.2.blocks.2.norm2,768,1024,1,1,27
1801,MUL_MAT,node_1801,3072,1024,1,1,10086
1802,ADD,node_1802,3072,1024,1,1,262
1803,UNARY, (view),3072,1024,1,1,1456
1804,MUL_MAT,node_1804,768,1024,1,1,9843
1805,ADD,bb.layers.2.blocks.2.mlp,768,1024,1,1,29
1806,ADD,bb.layers.2.blocks.2,768,1024,1,1,145
1807,NORM,node_1807,768,1024,1,1,104
1808,MUL,node_1808,768,1024,1,1,23
1809,ADD,bb.layers.2.blocks.3.norm1,768,1024,1,1,17
1810,RESHAPE,bb.layers.2.blocks.3.norm1 (reshaped),768,32,32,1,1
1811,PAD,node_1811,768,36,36,1,563
1812,ROLL,node_1812,768,36,36,1,220
1813,RESHAPE, (reshaped),9216,3,12,3,1
1814,PERMUTE, (reshaped) (permuted),9216,12,3,3,1
1815,CONT, (reshaped) (permuted) (cont),9216,12,3,3,281
1816,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,9,1,0
1817,MUL_MAT,node_1817,2304,144,9,1,9348
1818,ADD,node_1818,2304,144,9,1,136
1819,RESHAPE, (reshaped),32,24,3,1296,1
1820,PERMUTE, (reshaped) (permuted),32,24,1296,3,1
1821,CONT, (reshaped) (permuted) (cont),32,24,1296,3,815
1822,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
1823,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
1824,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,9,0
1825,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,9,400
1826,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
1827,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,1
1828,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
1829,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
1830,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,1
1831,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
1832,MUL_MAT,node_1832,144,144,24,9,3393
1833,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,1
1834,REPEAT,node_1834,144,144,24,9,871
1835,GET_ROWS,node_1835,24,20736,1,1,258
1836,RESHAPE, (reshaped),24,144,144,1,1
1837,PERMUTE, (reshaped) (permuted),144,144,24,1,0
1838,CPY, (reshaped) (permuted) (copy),144,144,24,1,209
1839,ADD,node_1839,144,144,24,9,1651
1840,SOFT_MAX,node_1840,144,144,24,9,1468
1841,MUL_MAT,node_1841,32,144,24,9,1578
1842,PERMUTE, (permuted),32,24,144,9,1
1843,CONT, (permuted) (cont),32,24,144,9,109
1844,RESHAPE, (permuted) (cont) (reshaped),768,144,9,1,0
1845,MUL_MAT,node_1845,768,144,9,1,3215
1846,ADD,bb.layers.2.blocks.3.attn,768,144,9,1,45
1847,RESHAPE,bb.layers.2.blocks.3.attn (reshaped),9216,12,3,3,0
1848,PERMUTE,bb.layers.2.blocks.3.attn (reshaped) (permuted),9216,3,12,3,0
1849,CONT,bb.layers.2.blocks.3.attn (reshaped) (permuted) (cont),9216,3,12,3,134
1850,RESHAPE,bb.layers.2.blocks.3.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,1
1851,ROLL,node_1851,768,36,36,1,96
1852,RESHAPE, (reshaped),768,36,36,1,1
1853,VIEW, (reshaped) (view),768,32,32,1,1
1854,CONT, (reshaped) (view) (cont),768,32,32,1,103
1855,RESHAPE, (reshaped) (view) (cont) (reshaped),768,1024,1,1,0
1856,ADD, (reshaped) (view) (cont) (reshaped) (view),768,1024,1,1,158
1857,NORM,node_1857,768,1024,1,1,119
1858,MUL,node_1858,768,1024,1,1,35
1859,ADD,bb.layers.2.blocks.3.norm2,768,1024,1,1,26
1860,MUL_MAT,node_1860,3072,1024,1,1,10177
1861,ADD,node_1861,3072,1024,1,1,183
1862,UNARY, (view),3072,1024,1,1,1475
1863,MUL_MAT,node_1863,768,1024,1,1,9803
1864,ADD,bb.layers.2.blocks.3.mlp,768,1024,1,1,31
1865,ADD,bb.layers.2.blocks.3,768,1024,1,1,140
1866,NORM,node_1866,768,1024,1,1,106
1867,MUL,node_1867,768,1024,1,1,21
1868,ADD,bb.layers.2.blocks.4.norm1,768,1024,1,1,16
1869,RESHAPE,bb.layers.2.blocks.4.norm1 (reshaped),768,32,32,1,0
1870,PAD,node_1870,768,36,36,1,564
1871,RESHAPE, (reshaped),9216,3,12,3,0
1872,PERMUTE, (reshaped) (permuted),9216,12,3,3,0
1873,CONT, (reshaped) (permuted) (cont),9216,12,3,3,149
1874,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,9,1,0
1875,MUL_MAT,node_1875,2304,144,9,1,9377
1876,ADD,node_1876,2304,144,9,1,134
1877,RESHAPE, (reshaped),32,24,3,1296,1
1878,PERMUTE, (reshaped) (permuted),32,24,1296,3,0
1879,CONT, (reshaped) (permuted) (cont),32,24,1296,3,706
1880,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
1881,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
1882,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,9,0
1883,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,9,289
1884,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
1885,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
1886,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
1887,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
1888,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
1889,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
1890,MUL_MAT,node_1890,144,144,24,9,3225
1891,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,2
1892,REPEAT,node_1892,144,144,24,9,445
1893,GET_ROWS,node_1893,24,20736,1,1,249
1894,RESHAPE, (reshaped),24,144,144,1,1
1895,PERMUTE, (reshaped) (permuted),144,144,24,1,0
1896,CPY, (reshaped) (permuted) (copy),144,144,24,1,185
1897,ADD,node_1897,144,144,24,9,1684
1898,SOFT_MAX,node_1898,144,144,24,9,1403
1899,MUL_MAT,node_1899,32,144,24,9,1574
1900,PERMUTE, (permuted),32,24,144,9,1
1901,CONT, (permuted) (cont),32,24,144,9,106
1902,RESHAPE, (permuted) (cont) (reshaped),768,144,9,1,0
1903,MUL_MAT,node_1903,768,144,9,1,3275
1904,ADD,bb.layers.2.blocks.4.attn,768,144,9,1,49
1905,RESHAPE,bb.layers.2.blocks.4.attn (reshaped),9216,12,3,3,0
1906,PERMUTE,bb.layers.2.blocks.4.attn (reshaped) (permuted),9216,3,12,3,0
1907,CONT,bb.layers.2.blocks.4.attn (reshaped) (permuted) (cont),9216,3,12,3,138
1908,RESHAPE,bb.layers.2.blocks.4.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,0
1909,RESHAPE,bb.layers.2.blocks.4.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,1
1910,VIEW,bb.layers.2.blocks.4.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,0
1911,CONT,bb.layers.2.blocks.4.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,102
1912,RESHAPE,bb.layers.2.blocks.4.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,0
1913,ADD,bb.layers.2.blocks.4.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,161
1914,NORM,node_1914,768,1024,1,1,125
1915,MUL,node_1915,768,1024,1,1,38
1916,ADD,bb.layers.2.blocks.4.norm2,768,1024,1,1,28
1917,MUL_MAT,node_1917,3072,1024,1,1,9928
1918,ADD,node_1918,3072,1024,1,1,171
1919,UNARY, (view),3072,1024,1,1,1447
1920,MUL_MAT,node_1920,768,1024,1,1,9738
1921,ADD,bb.layers.2.blocks.4.mlp,768,1024,1,1,22
1922,ADD,bb.layers.2.blocks.4,768,1024,1,1,108
1923,NORM,node_1923,768,1024,1,1,106
1924,MUL,node_1924,768,1024,1,1,22
1925,ADD,bb.layers.2.blocks.5.norm1,768,1024,1,1,17
1926,RESHAPE,bb.layers.2.blocks.5.norm1 (reshaped),768,32,32,1,2
1927,PAD,node_1927,768,36,36,1,557
1928,ROLL,node_1928,768,36,36,1,211
1929,RESHAPE, (reshaped),9216,3,12,3,1
1930,PERMUTE, (reshaped) (permuted),9216,12,3,3,0
1931,CONT, (reshaped) (permuted) (cont),9216,12,3,3,286
1932,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,9,1,0
1933,MUL_MAT,node_1933,2304,144,9,1,9397
1934,ADD,node_1934,2304,144,9,1,131
1935,RESHAPE, (reshaped),32,24,3,1296,1
1936,PERMUTE, (reshaped) (permuted),32,24,1296,3,0
1937,CONT, (reshaped) (permuted) (cont),32,24,1296,3,801
1938,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
1939,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,1
1940,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,9,1
1941,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,9,400
1942,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
1943,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
1944,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,1
1945,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
1946,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
1947,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,1
1948,MUL_MAT,node_1948,144,144,24,9,3188
1949,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,1
1950,REPEAT,node_1950,144,144,24,9,817
1951,GET_ROWS,node_1951,24,20736,1,1,250
1952,RESHAPE, (reshaped),24,144,144,1,0
1953,PERMUTE, (reshaped) (permuted),144,144,24,1,1
1954,CPY, (reshaped) (permuted) (copy),144,144,24,1,183
1955,ADD,node_1955,144,144,24,9,1656
1956,SOFT_MAX,node_1956,144,144,24,9,1430
1957,MUL_MAT,node_1957,32,144,24,9,1544
1958,PERMUTE, (permuted),32,24,144,9,1
1959,CONT, (permuted) (cont),32,24,144,9,118
1960,RESHAPE, (permuted) (cont) (reshaped),768,144,9,1,1
1961,MUL_MAT,node_1961,768,144,9,1,3332
1962,ADD,bb.layers.2.blocks.5.attn,768,144,9,1,44
1963,RESHAPE,bb.layers.2.blocks.5.attn (reshaped),9216,12,3,3,1
1964,PERMUTE,bb.layers.2.blocks.5.attn (reshaped) (permuted),9216,3,12,3,0
1965,CONT,bb.layers.2.blocks.5.attn (reshaped) (permuted) (cont),9216,3,12,3,133
1966,RESHAPE,bb.layers.2.blocks.5.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,0
1967,ROLL,node_1967,768,36,36,1,94
1968,RESHAPE, (reshaped),768,36,36,1,1
1969,VIEW, (reshaped) (view),768,32,32,1,0
1970,CONT, (reshaped) (view) (cont),768,32,32,1,104
1971,RESHAPE, (reshaped) (view) (cont) (reshaped),768,1024,1,1,0
1972,ADD, (reshaped) (view) (cont) (reshaped) (view),768,1024,1,1,158
1973,NORM,node_1973,768,1024,1,1,126
1974,MUL,node_1974,768,1024,1,1,37
1975,ADD,bb.layers.2.blocks.5.norm2,768,1024,1,1,28
1976,MUL_MAT,node_1976,3072,1024,1,1,9880
1977,ADD,node_1977,3072,1024,1,1,164
1978,UNARY, (view),3072,1024,1,1,1469
1979,MUL_MAT,node_1979,768,1024,1,1,9915
1980,ADD,bb.layers.2.blocks.5.mlp,768,1024,1,1,22
1981,ADD,bb.layers.2.blocks.5,768,1024,1,1,112
1982,NORM,node_1982,768,1024,1,1,106
1983,MUL,node_1983,768,1024,1,1,23
1984,ADD,bb.layers.2.blocks.6.norm1,768,1024,1,1,17
1985,RESHAPE,bb.layers.2.blocks.6.norm1 (reshaped),768,32,32,1,1
1986,PAD,node_1986,768,36,36,1,552
1987,RESHAPE, (reshaped),9216,3,12,3,0
1988,PERMUTE, (reshaped) (permuted),9216,12,3,3,1
1989,CONT, (reshaped) (permuted) (cont),9216,12,3,3,144
1990,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,9,1,0
1991,MUL_MAT,node_1991,2304,144,9,1,9307
1992,ADD,node_1992,2304,144,9,1,138
1993,RESHAPE, (reshaped),32,24,3,1296,0
1994,PERMUTE, (reshaped) (permuted),32,24,1296,3,0
1995,CONT, (reshaped) (permuted) (cont),32,24,1296,3,714
1996,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
1997,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
1998,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,9,0
1999,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,9,301
2000,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
2001,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
2002,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
2003,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
2004,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
2005,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
2006,MUL_MAT,node_2006,144,144,24,9,3228
2007,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,1
2008,REPEAT,node_2008,144,144,24,9,451
2009,GET_ROWS,node_2009,24,20736,1,1,251
2010,RESHAPE, (reshaped),24,144,144,1,0
2011,PERMUTE, (reshaped) (permuted),144,144,24,1,0
2012,CPY, (reshaped) (permuted) (copy),144,144,24,1,185
2013,ADD,node_2013,144,144,24,9,1643
2014,SOFT_MAX,node_2014,144,144,24,9,1407
2015,MUL_MAT,node_2015,32,144,24,9,1662
2016,PERMUTE, (permuted),32,24,144,9,1
2017,CONT, (permuted) (cont),32,24,144,9,109
2018,RESHAPE, (permuted) (cont) (reshaped),768,144,9,1,0
2019,MUL_MAT,node_2019,768,144,9,1,3522
2020,ADD,bb.layers.2.blocks.6.attn,768,144,9,1,48
2021,RESHAPE,bb.layers.2.blocks.6.attn (reshaped),9216,12,3,3,0
2022,PERMUTE,bb.layers.2.blocks.6.attn (reshaped) (permuted),9216,3,12,3,0
2023,CONT,bb.layers.2.blocks.6.attn (reshaped) (permuted) (cont),9216,3,12,3,159
2024,RESHAPE,bb.layers.2.blocks.6.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,0
2025,RESHAPE,bb.layers.2.blocks.6.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,0
2026,VIEW,bb.layers.2.blocks.6.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,0
2027,CONT,bb.layers.2.blocks.6.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,146
2028,RESHAPE,bb.layers.2.blocks.6.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,1
2029,ADD,bb.layers.2.blocks.6.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,169
2030,NORM,node_2030,768,1024,1,1,131
2031,MUL,node_2031,768,1024,1,1,41
2032,ADD,bb.layers.2.blocks.6.norm2,768,1024,1,1,32
2033,MUL_MAT,node_2033,3072,1024,1,1,10070
2034,ADD,node_2034,3072,1024,1,1,181
2035,UNARY, (view),3072,1024,1,1,1474
2036,MUL_MAT,node_2036,768,1024,1,1,11977
2037,ADD,bb.layers.2.blocks.6.mlp,768,1024,1,1,26
2038,ADD,bb.layers.2.blocks.6,768,1024,1,1,125
2039,NORM,node_2039,768,1024,1,1,103
2040,MUL,node_2040,768,1024,1,1,24
2041,ADD,bb.layers.2.blocks.7.norm1,768,1024,1,1,17
2042,RESHAPE,bb.layers.2.blocks.7.norm1 (reshaped),768,32,32,1,1
2043,PAD,node_2043,768,36,36,1,536
2044,ROLL,node_2044,768,36,36,1,207
2045,RESHAPE, (reshaped),9216,3,12,3,1
2046,PERMUTE, (reshaped) (permuted),9216,12,3,3,0
2047,CONT, (reshaped) (permuted) (cont),9216,12,3,3,268
2048,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,9,1,1
2049,MUL_MAT,node_2049,2304,144,9,1,9427
2050,ADD,node_2050,2304,144,9,1,137
2051,RESHAPE, (reshaped),32,24,3,1296,1
2052,PERMUTE, (reshaped) (permuted),32,24,1296,3,0
2053,CONT, (reshaped) (permuted) (cont),32,24,1296,3,809
2054,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
2055,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
2056,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,9,0
2057,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,9,401
2058,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
2059,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,1
2060,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
2061,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
2062,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,1
2063,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
2064,MUL_MAT,node_2064,144,144,24,9,3206
2065,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,1
2066,REPEAT,node_2066,144,144,24,9,819
2067,GET_ROWS,node_2067,24,20736,1,1,250
2068,RESHAPE, (reshaped),24,144,144,1,0
2069,PERMUTE, (reshaped) (permuted),144,144,24,1,0
2070,CPY, (reshaped) (permuted) (copy),144,144,24,1,184
2071,ADD,node_2071,144,144,24,9,1654
2072,SOFT_MAX,node_2072,144,144,24,9,1444
2073,MUL_MAT,node_2073,32,144,24,9,1546
2074,PERMUTE, (permuted),32,24,144,9,1
2075,CONT, (permuted) (cont),32,24,144,9,116
2076,RESHAPE, (permuted) (cont) (reshaped),768,144,9,1,0
2077,MUL_MAT,node_2077,768,144,9,1,3325
2078,ADD,bb.layers.2.blocks.7.attn,768,144,9,1,47
2079,RESHAPE,bb.layers.2.blocks.7.attn (reshaped),9216,12,3,3,0
2080,PERMUTE,bb.layers.2.blocks.7.attn (reshaped) (permuted),9216,3,12,3,0
2081,CONT,bb.layers.2.blocks.7.attn (reshaped) (permuted) (cont),9216,3,12,3,137
2082,RESHAPE,bb.layers.2.blocks.7.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,1
2083,ROLL,node_2083,768,36,36,1,99
2084,RESHAPE, (reshaped),768,36,36,1,1
2085,VIEW, (reshaped) (view),768,32,32,1,0
2086,CONT, (reshaped) (view) (cont),768,32,32,1,108
2087,RESHAPE, (reshaped) (view) (cont) (reshaped),768,1024,1,1,0
2088,ADD, (reshaped) (view) (cont) (reshaped) (view),768,1024,1,1,160
2089,NORM,node_2089,768,1024,1,1,133
2090,MUL,node_2090,768,1024,1,1,32
2091,ADD,bb.layers.2.blocks.7.norm2,768,1024,1,1,20
2092,MUL_MAT,node_2092,3072,1024,1,1,9857
2093,ADD,node_2093,3072,1024,1,1,163
2094,UNARY, (view),3072,1024,1,1,1473
2095,MUL_MAT,node_2095,768,1024,1,1,10671
2096,ADD,bb.layers.2.blocks.7.mlp,768,1024,1,1,24
2097,ADD,bb.layers.2.blocks.7,768,1024,1,1,105
2098,NORM,node_2098,768,1024,1,1,103
2099,MUL,node_2099,768,1024,1,1,25
2100,ADD,bb.layers.2.blocks.8.norm1,768,1024,1,1,19
2101,RESHAPE,bb.layers.2.blocks.8.norm1 (reshaped),768,32,32,1,0
2102,PAD,node_2102,768,36,36,1,548
2103,RESHAPE, (reshaped),9216,3,12,3,0
2104,PERMUTE, (reshaped) (permuted),9216,12,3,3,0
2105,CONT, (reshaped) (permuted) (cont),9216,12,3,3,145
2106,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,9,1,0
2107,MUL_MAT,node_2107,2304,144,9,1,9334
2108,ADD,node_2108,2304,144,9,1,149
2109,RESHAPE, (reshaped),32,24,3,1296,0
2110,PERMUTE, (reshaped) (permuted),32,24,1296,3,1
2111,CONT, (reshaped) (permuted) (cont),32,24,1296,3,715
2112,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
2113,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,1
2114,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,9,1
2115,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,9,306
2116,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
2117,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
2118,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
2119,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
2120,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
2121,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
2122,MUL_MAT,node_2122,144,144,24,9,3224
2123,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,1
2124,REPEAT,node_2124,144,144,24,9,450
2125,GET_ROWS,node_2125,24,20736,1,1,250
2126,RESHAPE, (reshaped),24,144,144,1,1
2127,PERMUTE, (reshaped) (permuted),144,144,24,1,1
2128,CPY, (reshaped) (permuted) (copy),144,144,24,1,186
2129,ADD,node_2129,144,144,24,9,1661
2130,SOFT_MAX,node_2130,144,144,24,9,1414
2131,MUL_MAT,node_2131,32,144,24,9,1551
2132,PERMUTE, (permuted),32,24,144,9,1
2133,CONT, (permuted) (cont),32,24,144,9,111
2134,RESHAPE, (permuted) (cont) (reshaped),768,144,9,1,1
2135,MUL_MAT,node_2135,768,144,9,1,3268
2136,ADD,bb.layers.2.blocks.8.attn,768,144,9,1,48
2137,RESHAPE,bb.layers.2.blocks.8.attn (reshaped),9216,12,3,3,0
2138,PERMUTE,bb.layers.2.blocks.8.attn (reshaped) (permuted),9216,3,12,3,0
2139,CONT,bb.layers.2.blocks.8.attn (reshaped) (permuted) (cont),9216,3,12,3,139
2140,RESHAPE,bb.layers.2.blocks.8.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,1
2141,RESHAPE,bb.layers.2.blocks.8.attn (reshaped) (permuted) (cont) (reshape,768,36,36,1,0
2142,VIEW,bb.layers.2.blocks.8.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,0
2143,CONT,bb.layers.2.blocks.8.attn (reshaped) (permuted) (cont) (reshape,768,32,32,1,105
2144,RESHAPE,bb.layers.2.blocks.8.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,1
2145,ADD,bb.layers.2.blocks.8.attn (reshaped) (permuted) (cont) (reshape,768,1024,1,1,163
2146,NORM,node_2146,768,1024,1,1,136
2147,MUL,node_2147,768,1024,1,1,41
2148,ADD,bb.layers.2.blocks.8.norm2,768,1024,1,1,31
2149,MUL_MAT,node_2149,3072,1024,1,1,9950
2150,ADD,node_2150,3072,1024,1,1,185
2151,UNARY, (view),3072,1024,1,1,1446
2152,MUL_MAT,node_2152,768,1024,1,1,9787
2153,ADD,bb.layers.2.blocks.8.mlp,768,1024,1,1,23
2154,ADD,bb.layers.2.blocks.8,768,1024,1,1,112
2155,NORM,node_2155,768,1024,1,1,104
2156,MUL,node_2156,768,1024,1,1,23
2157,ADD,bb.layers.2.blocks.9.norm1,768,1024,1,1,17
2158,RESHAPE,bb.layers.2.blocks.9.norm1 (reshaped),768,32,32,1,1
2159,PAD,node_2159,768,36,36,1,556
2160,ROLL,node_2160,768,36,36,1,213
2161,RESHAPE, (reshaped),9216,3,12,3,1
2162,PERMUTE, (reshaped) (permuted),9216,12,3,3,0
2163,CONT, (reshaped) (permuted) (cont),9216,12,3,3,286
2164,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,9,1,0
2165,MUL_MAT,node_2165,2304,144,9,1,9404
2166,ADD,node_2166,2304,144,9,1,135
2167,RESHAPE, (reshaped),32,24,3,1296,1
2168,PERMUTE, (reshaped) (permuted),32,24,1296,3,1
2169,CONT, (reshaped) (permuted) (cont),32,24,1296,3,796
2170,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
2171,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
2172,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,9,0
2173,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,9,413
2174,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,1
2175,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,1
2176,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,0
2177,VIEW, (reshaped) (permuted) (cont) (view),32,24,1296,1,0
2178,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,9,0
2179,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,9,1
2180,MUL_MAT,node_2180,144,144,24,9,3232
2181,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,2
2182,REPEAT,node_2182,144,144,24,9,814
2183,GET_ROWS,node_2183,24,20736,1,1,244
2184,RESHAPE, (reshaped),24,144,144,1,1
2185,PERMUTE, (reshaped) (permuted),144,144,24,1,1
2186,CPY, (reshaped) (permuted) (copy),144,144,24,1,186
2187,ADD,node_2187,144,144,24,9,1656
2188,SOFT_MAX,node_2188,144,144,24,9,1452
2189,MUL_MAT,node_2189,32,144,24,9,1512
2190,PERMUTE, (permuted),32,24,144,9,1
2191,CONT, (permuted) (cont),32,24,144,9,117
2192,RESHAPE, (permuted) (cont) (reshaped),768,144,9,1,0
2193,MUL_MAT,node_2193,768,144,9,1,3313
2194,ADD,bb.layers.2.blocks.9.attn,768,144,9,1,47
